brand
"Trycef 1000mg Injection"
"Talcefa 1000mg Injection"
"T Mal 75mg Injection"
"Torpen T 4000mg/500mg Injection"
"Tramlin 50mg Injection"
"Treat 50mg Injection"
"Tazotif 4000mg/500mg Injection"
"Triacute 40 Injection"
"Tigekos 50mg Injection"
"Tazotuf 4.5gm Injection"
"Tazofit 1.125 Injection"
"Twinox 125mg/25mg Injection"
"Twinox 250mg/50mg Injection"
"Tobal 1500mcg Injection"
"Toraxone S 1000mg/500mg Injection"
"Tazicin 250mg Injection"
"Tranomac 500mg Injection"
"Triwell S 1000mg/500mg Injection"
"Triohil 1000mg Injection"
"Tranimik 250mg Injection"
"Trilex SL 500mg/250mg Injection"
"Tazopra 4000 mg/500 mg Injection"
"Tufzone 500 mg/500 mg Injection"
"Trexopar 15mg Injection"
"Taxtam 1000 mg/500 mg Injection"
"Trustcef 1000mg Injection"
"Tevadox 10mg Injection"
"Traxdol 100mg Injection"
"Texan S 1000mg/500mg Injection"
"Theracin 250mg Injection"
"Tripertz 1000mg Injection"
"Tazpar Injection"
"Tazobel 4000mg/500mg Injection"
"Trajone Taz 250mg/31.25mg Injection"
"Tagnor S 1000mg/500mg Injection"
"Tazy 4000mg/500mg Injection"
"Tesuka 60mg Injection"
"Teicobid 400mg Injection"
"Techdec 50mg Injection"
"Tingadol 100mg Injection"
"Trexispas 500mg Injection"
"Traxium 1000mg Injection"
"Tized 1000mg/125mg Injection"
"Taxon-S 375 Injection"
"Tazper 4000mg/500mg Injection"
"Trimif 50mg Injection"
"Tampcon 50mg Injection"
"Tri Pipro 4000mg/500mg Injection"
"Triaxophin SB 1000mg/500mg Injection"
"Triaxen S 1000mg/500mg Injection"
"Thermapy CL Injection"
"Tarizid 250mg Injection"
"Trap 40mg Injection"
"Traizu 1000mg Injection"
"Tazago 4000mg/500mg Injection"
"Tazofeb Injection"
"Tazorox P 4000mg/500mg Injection"
"Trudon 2mg Injection"
"Trinox 500mg Injection"
"Tarsnil AB 150mg Injection"
"Tefzone 250mg Injection"
"Temi 4000mg/500mg Injection"
"Tranecid 500mg Injection"
"Tulixone 1000mg Injection"
"Taxcef 1000mg Injection"
"Tampira Injection"
"Todec 25mg Injection"
"Theradec 25mg Injection"
"Tramp 50mg Injection"
"Texan S 250mg/125mg Injection"
"Tazonat P 1000mg/125mg Injection"
"Teriss 1mg Injection"
"Tramib 100mg Injection"
"Traxo 500mg Injection"
"Tycet-CS 500mg/500mg Injection"
"Tramloc Injection"
"Tacsin 100mg Injection"
"Truclav 125mg/25mg Injection"
"Tramserch 100mg Injection"
"Themcef S 250mg/125mg Injection"
"Tanrab 20 Injection"
"Tybid Injection"
"Touchone Injection"
"Tazmust 1.125GM Injection"
"Ticwise 3000mg/100mg Injection"
"Tramayon 50mg Injection"
"Tazoscot P 4000mg/500mg Injection"
"Tacxone 1000mg Injection"
"Trusten 250mg Injection"
"Torrence 50mg Injection"
"Troyset 8mg Injection"
"Troycef 500mg Injection"
"Tubitere 20mg Injection"
"Tuftax 500 mg/250 mg Injection"
"Tronus 100mg Injection"
"Traxo 250mg Injection"
"Triax 1000mg Injection"
"Twingram 1gm/1gm Injection"
"Tri 250mg Injection"
"Tycet-TZ 1000mg/125mg Injection"
"Topok 100mg Injection"
"Trapzol 50mg Injection"
"Texacef-TZ Injection"
"Torcin 100 Injection"
"Tobstik 80mg Injection"
"Tozid 250mg Injection"
"Taxcor 250mg Injection"
"Ticozid 250mg Injection"
"Tramopact 100mg Injection"
"Trago 50mg Injection"
"Tazora 4000mg/500mg Injection"
"Tamslar Injection"
"Tripertz 40mg Injection"
"Typhonil 1000mg Injection"
"Tetox-SB 1.5 Injection"
"Trazim-TM 1.125gm Injection"
"Tazomark 4.5 Injection"
"Tromacef 125mg Injection"
"Tritum 250mg/125mg Injection"
"Tritum TZ 1000mg/125mg Injection"
"Thiamber 100mg Injection"
"Trustgard Injection"
"Tazoyug 4000mg/500mg Injection"
"Toraxone T 1000mg/125mg Injection"
"Tao 100mg Injection"
"Traxto 250 mg/125 mg Injection"
"Tulixone TZ 250 mg/31.25 mg Injection"
"Tazior 4000 mg/500 mg Injection"
"TORFUR INJECTION"
"Titaferon 100mcg Injection"
"Trustcef-S 1gm/0.5gm Injection"
"Teco-P 200mg Injection"
"Tavera 4000mg/500mg Injection"
"Tycet 125mg Injection"
"Tafipime 1gm Injection"
"Tazoseal 4000mg/500mg Injection"
"Ticef 1000mg Injection"
"Trocef S 1500mg/750mg Injection"
"Trazium 500mg/62.5mg Injection"
"Twinmax 1000mg/500mg Injection"
"Tobey 80mg Injection"
"Tivilin 50mg Injection"
"Temocef S 1000mg/500mg Injection"
"Topgest 100mg Injection"
"Tramavell 50mg Injection"
"Tritum 1.5 Injection"
"TI Pipra 4000mg/500mg Injection"
"Tramaclass 100mg Injection"
"Traxochem 1000 Injection"
"Theomox Clv 250mg/50mg Injection"
"Tynan 50mg Injection"
"Trajek 500mg Injection"
"Tazo P 4000mg/500mg Injection"
"Tarsnil 120mg Injection"
"Tazodum 4000mg/500mg Injection"
"Tobal 1000mcg Injection"
"Tulixone TZ 1000 mg/125 mg Injection"
"Ton H 250mg Injection"
"Troycef S Forte Injection"
"TAZKAIR 4000MG/500MG INJECTION"
"TRANSYS 500MG INJECTION"
"Truclave 250mg/50mg Injection"
"Tycet 500mg Injection"
"Trisys 1000mg Injection"
"Takzone S 500mg/500mg Injection"
"Tabmin 80mg Injection"
"Tancef S 250mg/125mg Injection"
"Tovran AQ 75mg Injection"
"Tramit 100mg Injection"
"Tcef 250mg Injection"
"Trihexa S 375mg Injection"
"Troxin 1000mg Injection"
"Thamstat 125mg Injection"
"Tradxone 750 Injection"
"Trupenem 500mg Injection"
"Tradxone S 1000mg/500mg Injection"
"Tadpan 40mg Injection"
"Tesubel 60mg Injection"
"Trib 1000mg Injection"
"Tazovax 4000mg/500mg Injection"
"Tazonik 4000mg/500mg Injection"
"Tamflam 100mg Injection"
"Ticrox 750mg Injection"
"Tizef 1000mg Injection"
"Tarpip 4gm/0.5gm Injection"
"Taxopin 4000mg/500mg Injection"
"Trosef 500mg Injection"
"Tgclyn 50mg Injection"
"Trinox 250mg Injection"
"Tazotis Injection"
"Tromacef 250mg Injection"
"Tazohope 4000mg/500mg Injection"
"Tarther 150mg Injection"
"Toubdic Injection"
"Tazobet 4.5 Injection"
"TI Mero 1000mg Injection"
"Troxom 2000mg Injection"
"Tufdec 50 Injection"
"Toraxone S 250mg/125mg Injection"
"Toraxone 250mg Injection"
"Talobet 20mg Injection"
"Tetig 500 Injection"
"Troyset 2mg Injection"
"Trucido 4000 mg/500 mg Injection"
"Tramoflex Injection"
"Taxedol 120mg Injection"
"Tarizid 500mg Injection"
"Trianom 500mg Injection"
"Txaxsyn Injection"
"Tycet-TZ 250mg/31.25mg Injection"
"Tecotop 200mg Injection"
"Tamzon 500mg/500mg Injection"
"Troxom-S 250mg/125mg Injection"
"Tipifox 4000mg/500mg Injection"
"Tazoquit 1000mg Injection"
"Tazit 4gm/0.5gm Injection"
"Twibact-C 1gm Injection"
"Tiapip 4mg/0.5mg Injection"
"Trojex SB 500mg/500mg Injection"
"Teccef 1000mg Injection"
"Trajone SB 250mg/125mg Injection"
"Trinmol 100mg Injection"
"Taznex 1000mg Injection"
"Taznex 250mg Injection"
"Typip 4000mg/500mg Injection"
"Tazopra 4000mg/500mg Injection"
"Toppo 4000mg/500mg Injection"
"Tramayon 100mg Injection"
"T Zobact 4000mg/500mg Injection"
"Teerax-S Injection"
"Terfic TZ 4000mg/500mg Injection"
"Toub-CV 1.2gm Injection"
"Tromacef XP 1000mg/125mg Injection"
"Tezoclip 4000mg/500mg Injection"
"Trutob 80mg Injection"
"Teferon 100mcg Powder for Injection"
"Taxuba 20mg Injection"
"Tax O Bid 250mg Injection"
"Tulixone 250mg Injection"
"Tgcef 500mg injection"
"Tyrazid 1000mg Injection"
"Taxcef 500mg Injection"
"Tazbert Injection"
"Trixonid 1gm Injection"
"Trany 100mg Injection"
"Tiszo 4000mg/500mg Injection"
"Tumodox 50mg Injection"
"Tazinus 250mg Injection"
"Tryme 50mg Injection"
"Tapo 4000mg/500mg Injection"
"Traxium S 1000mg/500mg Injection"
"Traxium T 1000mg/125mg Injection"
"Tusef S 500mg/500mg Injection"
"Tizef TZ 1000mg/125mg Injection"
"Targovib Injection"
"Triaxom 500mg Injection"
"Triaxom TZB 1000mg/125mg Injection"
"Trylevo 12.5mg Injection"
"Tazcilin 4000mg/500mg Injection"
"Tremcure 40mg Injection"
"Trosef 250mg Injection"
"Traxcott 1gm Injection"
"Tazoport 4000mg/500mg Injection"
"Triim 40 Injection"
"Tazolead Injection"
"Tecopene 200mg Injection"
"TG Meg 50mg Injection"
"Trugard 1000mg Injection"
"Tezope 4.5 Injection"
"Tazomic 4.5gm Injection"
"Tufrute-TZ Injection"
"Torlone 50mg Injection"
"Traxcott 500mg Injection"
"Tazohope 2000mg/250mg Injection"
"Tranimik 500mg Injection"
"Tobo Injection"
"Trexopar 50mg Injection"
"Tgcef TZ 250 mg/31.25 mg Injection"
"TRIBACTAM 4000MG/500MG INJECTION"
"Tob 80mg Injection"
"Tazobid 2000mg/250mg Injection"
"Ther-AB 150mg Injection"
"Tramak 100mg Injection"
"Tycil-Plus 1000mg/500mg Injection"
"Tazopiper 1.125gm Injection"
"Totocef 125mg Injection"
"Tripertz 125mg Injection"
"Tecrom 1000mg Injection"
"Tradxone TZ 1000mg/125mg Injection"
"Tradxone 500mg Injection"
"Taurkacin 500mg Injection"
"Triaxophin 500mg Injection"
"Tramosar 100mg Injection"
"Texacef 1000mg Injection"
"Tumex TZ 1000mg/125mg Injection"
"Tavam Injection"
"Tarbolic 25mg Injection"
"Tromentin 1gm/0.2gm Injection"
"Tizidime 1000mg Injection"
"Traczo 1000mg Injection"
"Taurkacin 100mg Injection"
"Tazosid Injection"
"Themcef 1000mg Injection"
"Tazoin 4000mg/500mg Injection"
"Transset 500mg Injection"
"Triao-SB Injection"
"Taricef SB 250mg/125mg Injection"
"Tazorap 4000mg/500mg Injection"
"Ton 25mg Injection"
"Teraxo-S 1.5GM Injection"
"Tanxon SB 1000mg/500mg Injection"
"Tigesine 50mg Injection"
"Tagzon S 1000mg/500mg Injection"
"Tazomix P 4000mg/500mg Injection"
"Treatham 250mg Injection"
"Ticodac 200mg Injection"
"Texar 250mg Injection"
"Tigesharp 50mg Injection"
"Trisul 1000mg/500mg Injection"
"Trisome LA 1000mg/500mg Injection"
"Tufdec 25 Injection"
"Texopil 1000mg Injection"
"Tdpanzy 40mg Injection"
"Twimax 250 mg/31.25 mg Injection"
"TG Cef S 500 mg/250 mg Injection"
"Tusmax Clav 1000mg/200mg Injection"
"Tomely 80mg Injection"
"Topep-IV Injection"
"Typa 40mg Injection"
"Triazid 250mg Injection"
"Tilex 250mg Injection"
"Theracef SB 250mg/125mg Injection"
"Tazosal 4000mg/500mg Injection"
"Tradxone S 250mg/125mg Injection"
"Taxriv S 1000mg/500mg Injection"
"Trib S 500mg/250mg Injection"
"Trib S 250mg/125mg Injection"
"Trionix TZ 250mg/31.25mg Injection"
"Tramagem 50mg Injection"
"Trybol 25mg Injection"
"Tecxone Forte 1000mg/500mg Injection"
"Tazosal 2000mg/250mg Injection"
"Tucit 250mg Injection"
"Tazrock 4000mg/500mg Injection"
"Tricoflo S 250mg/125mg Injection"
"Themcef 500 Injection"
"Trivaxia 40mg Injection"
"Ticocef 1000mg Injection"
"Tramaviz 50mg Injection"
"Tytrix 500mg Injection"
"Tytrix 1000mg Injection"
"Tecef-T 1000mg/125mg Injection"
"Toubptz Injection"
"Tezus 4000mg/500mg Injection"
"Tramz Cort 40mg Injection"
"Tazopost 4gm/500mg Injection"
"Tagzid 250mg Injection"
"Tagzon-S 375 Injection"
"Tromacef SB 250mg/125mg Injection"
"Tazvar 4000mg/500mg Injection"
"Trinox S 250mg/125mg Injection"
"Thylnor 2500 Injection"
"Tefzone TZ 1000mg/125mg Injection"
"Terlicon Injection"
"Timikacin 250mg Injection"
"Tax O Bid 500mg Injection"
"Tgcef TZ 1000 mg/125 mg Injection"
"Temeran 100mg Injection"
"TG Cef S 250 mg/125 mg Injection"
"Taxedol 20mg Injection"
"Tramanec 50mg Injection"
"TRUZOL 1000MG/125MG INJECTION"
"Taldec 25mg Injection"
"Talxone 1gm Injection"
"Traxocef-S 1gm/0.5gm Injection"
"Triax 125mg Injection"
"Tazopro 4gm/0.5gm Injection"
"Taz 100mg Injection"
"Trisafe 1000mg Injection"
"Theracef SB 1000mg/500mg Injection"
"Troxin 250mg Injection"
"Tryzec 500mg Injection"
"Topin 1000mg Injection"
"Triaxom 1000mg Injection"
"Triaxom 250mg Injection"
"Tecnum SB 1000mg/500mg Injection"
"Trither AT 120mg Injection"
"Threft S 250mg/125mg Injection"
"Tizef 500mg Injection"
"Trampic 100mg Injection"
"Tramvo Injection"
"Tonclav CV 1000mg/200mg Injection"
"Tynan 25mg Injection"
"Tefozid 250mg Injection"
"Tramvax Injection"
"Tazocop 4000mg/500mg Injection"
"Tratmik 500mg Injection"
"Torveer 500mg Injection"
"Tramason 50mg Injection"
"Toubxon Injection"
"Ton 50 Injection"
"Tramlik 100mg Injection"
"Tazobase 4000mg/500mg Injection"
"Takzone 1000mg/500mg Injection"
"Texcef TZ 500mg/62.5mg Injection"
"Touchcef SB 1000mg/500mg Injection"
"Tritum 500mg Injection"
"Tritum 1 Injection"
"Tiodec 50mg Injection"
"Triazo 250 Injection"
"Tazcan 2000mg/250mg Injection"
"Tazogold TZ 1000mg/125mg Injection"
"Trinox 1000mg Injection"
"Tazorek 4000mg/500mg Injection"
"Tazogold 500mg Injection"
"Tigyscot 50mg Injection"
"Tazon-XL Injection 1000mg/125mg"
"TC Planin 400mg Injection"
"Tobdip 80mg Injection"
"Tyzone S 1000mg/500mg Injection"
"Traxibus S 1000mg/500mg Injection"
"Toracin 60mg Injection"
"Tpther 150mg Injection"
"Traxton 250mg Injection"
"Truxone 250mg Injection"
"Twain 75mg Injection"
"Taniko 100mg Injection"
"Tazom 1000mg/125mg Injection"
"Tetox 500 Injection"
"Therabol 25mg Injection"
"Trihexa 250mg Injection"
"Tifnate 60mg Injection"
"Threft 1gm Injection"
"Trianom-S Kid 250mg/125mg  Injection"
"Trialex-SB 250mg/125mg Injection"
"Tecri 20mg Injection"
"Tazinus 1000mg Injection"
"Toward 100mg Injection"
"Threft 500mg Injection"
"Tricoflo 2000mg Injection"
"Traxochem SB 250mg/125mg Injection"
"Tussler 100mg Injection"
"Triao 250mg Injection"
"Tragbal 200mg Injection"
"Trum 50mg Injection"
"Tazojet 1000mg/125mg Injection"
"Tazoquest 4gm/0.5gm Injection"
"Trisys TZ 1000mg/125mg Injection"
"Traxocef-CS 500mg/500mg Injection"
"Tapnik 40mg Injection"
"Tcef 1000mg Injection"
"Tramafine 100mg Injection"
"Ticozid T 1000mg/120mg Injection"
"Ticocef S 250mg/125mg Injection"
"Themcef S 500mg/250mg Injection"
"Tipracem 4000mg/500mg Injection"
"Tramopic 100mg Injection"
"Tramphar 100mg Injection"
"Tazpito 4000mg/500mg Injection"
"Tussler 500mg Injection"
"Tazobert 4.5 Injection"
"Trudon Injection"
"Triotrix 500mg Injection"
"Trionix SB 250mg/125mg Injection"
"Tazocas 4000mg/500mg Injection"
"Tramafor 100mg Injection"
"Trunamz 1000mg Injection"
"Trugard SL 250mg/125mg Injection"
"Trugard 250mg Injection"
"Tanxon SB 250mg/125mg Injection"
"Torlone 25mg Injection"
"Tygot 50 Injection"
"TP Cin 100mg Injection"
"Tazokon 4000mg/500mg Injection"
"Tap 40mg Injection"
"Tranimik 100mg Injection"
"Tazocos P 4000mg/500mg Injection"
"Texcef TZ 1000mg/125mg Injection"
"Texcef S 1000mg/500mg Injection"
"Triohil S 1000mg/500mg Injection"
"Tecxone 500mg Injection"
"Tufbact 750mg Injection"
"Teromac 4000mg/500mg Injection"
"Tagzon-S 750 Injection"
"Tapic 2000 mg/250 mg Injection"
"Tripep-T Injection"
"Thrombosolv 750000IU Injection"
"Taxirom 500mg Injection"
"Tobracor 80mg Injection"
"Tramajeev 50mg Injection"
"T Cef 125mg Injection"
"Trianom-T 1000mg/125mg Injection"
"Ticin 50mg Injection"
"Ticin 250mg Injection"
"Tazpip 4000mg/500mg Injection"
"Tobz 4000 mg/500 mg Injection"
"TG Cef 125mg Injection"
"Tancef 250mg Injection"
"T-72 Injection"
"Trajone 1000mg Injection"
"Tricovit OD 1500mcg Injection"
"Tecnum 1000mg Injection"
"Tradxone 1000mg Injection"
"Traldo 50mg Injection"
"Tramest 50mg Injection"
"Tancef S 1000mg/500mg Injection"
"Theracin 500mg Injection"
"Theracin 100mg Injection"
"Tobanac 80mg Injection"
"Tetox-TZ 1125mg Injection"
"Trycef 250mg Injection"
"Trustcef 500mg Injection"
"Tetox 1000mg Injection"
"Tocef 250mg Injection"
"Tocef XP 1000mg/125mg Injection"
"Trexorix 100mg Injection"
"Traxar S 500mg/250mg Injection"
"Tramnac 100mg Injection"
"Trisys Forte 250mg/125mg Injection"
"Tramared 50mg Injection"
"Theracef SB 500mg/250mg Injection"
"Teconyx 400 Injection"
"Tazoron 4000mg/500mg Injection"
"Treecef TZ 500mg/62.5mg Injection"
"Treecef 500mg Injection"
"Tazogrip 4000mg/500mg Injection"
"Trionix TZ 1000mg/125mg Injection"
"Trionix SB 1000mg/500mg Injection"
"Tazovell P 4000mg/500mg Injection"
"Tredzone 250mg Injection"
"Tramroz Injection"
"Taxazon TZ 4000mg/500mg Injection"
"Taxazon S 1000mg/500mg Injection"
"Tazome 4.5 Injection"
"Tranor 50mg Injection"
"Tritum 250mg Injection"
"Theotrax SB 500mg/250mg Injection"
"Tramavac 50mg Injection"
"Tramocon 50mg Injection"
"Tumlin 4000mg/500mg Injection"
"Tazonax 4000mg/500mg Injection"
"Tifther 150mg Injection"
"Trymexa BR 90mg/48mg/100mg Injection"
"Tramlix 100mg Injection"
"Tobrakan 80mg Injection"
"Tazoway 4000mg/500mg Injection"
"Tramakan 100mg Injection"
"Toraxone 500mg Injection"
"Tobrasulf 80mg Injection"
"Topnid N 100mg Injection"
"Topnid N 200mg Injection"
"Tgcef 250mg injection"
"Tromy 50mg Injection"
"Tazocia 4000mg/500mg Injection"
"Tazikan 1000mg Injection"
"Tazogo 2000mg/250mg Injection"
"Tractadol Injection"
"Theracef 1000mg Injection"
"Totocef 500mg Injection"
"Tazomic 4000mg/500mg Injection"
"Tazokav-P 4000mg/500mg Injection"
"Taurmox C 1000mg/200mg Injection"
"Toim 80mg Injection"
"Tupent 40mg Injection"
"Threft T 1000mg/125mg Injection"
"Trupenem 125mg Injection"
"Tramoqub 100mg Injection"
"Triao SB 250mg/125mg Injection"
"Tacolone 25 Injection"
"Tacolone 50 Injection"
"Trisys TZ 250mg/31.25mg Injection"
"Triao 1000mg Injection"
"Trihit 1000mg Injection"
"Trihit 250mg Injection"
"Tazobit 4000mg/500mg Injection"
"Triaxophin SB 250mg/125mg Injection"
"Tobaphar 80mg Injection"
"Texacef 250mg Injection"
"Tredzone 1000mg Injection"
"Tazosung 4000mg/500mg Injection"
"Traxrin 1000mg Injection"
"Taxazon 250mg Injection"
"Treecef SL 1000mg/500mg Injection"
"Tratmik 100mg Injection"
"Tiodec 25mg Injection"
"Triczon S 250mg/125mg Injection"
"Triczon 250mg Injection"
"Touchone 1000mg Injection"
"Tagzon 500 Injection"
"Touchcef SB 250mg/125mg Injection"
"Tecxone 1000mg Injection"
"Tazollin 4000mg/500mg Injection"
"Trytron Injection"
"Tazobur 4000mg/500mg Injection"
"Triax S 250mg/125mg Injection"
"Tulixone TZ 500 mg/62.5 mg Injection"
"Titaferon 50mcg Injection"
"Tramapen 50mg Injection"
"Tramaphar Injection"
"Trianom 250mg Injection"
"Tecef 250mg Injection"
"Threft 250mg Injection"
"Tecef-S 500mg/250mg Injection"
"Trianom-S 500mg/250mg Injection"
"Tranat 100mg Injection"
"Troxom 500mg Injection"
"Troxom 1000mg Injection"
"Tobson 40mg Injection"
"Trectabin 50mg Injection"
"Theradec 50mg Injection"
"Tonopan 100mg Injection"
"Traxar 250mg Injection"
"Ticocef T 1000mg/125mg Injection"
"Traxium 500mg Injection"
"Tuxone 500mg Injection"
"Tuxone 250mg Injection"
"Taurkacin 250mg Injection"
"Triaxophin 250mg Injection"
"Tizef 250mg Injection"
"Ticozid T 250mg/31.25mg Injection"
"Tazokrit 4000mg/500mg Injection"
"Tramtoss 100mg Injection"
"Toprabit 40mg Injection"
"Tocef XP 500mg/62.5mg Injection"
"Tazoquit 500mg Injection"
"Tramagal 50mg Injection"
"Threft S 500mg/250mg Injection"
"Trosef TZ 1000mg/125mg Injection"
"Tobrasulf 60mg Injection"
"Techdec 25mg Injection"
"Tnd 50mg Injection"
"Tobrawel 20mg Injection"
"Tresunate 60mg Injection"
"Tricoflo T 1000mg/125mg Injection"
"Tixocam 20mg Injection"
"Trither AT 60mg Injection"
"Tramanez 100mg Injection"
"Tramrig 50mg Injection"
"Tyther 150mg Injection"
"Tazopiran 4000mg/500mg Injection"
"Tromacef SB 1000mg/500mg Injection"
"Tromacef SB 500mg/250mg Injection"
"Twinox 1000mg/200mg Injection"
"Tazobik 4000mg/500mg Injection"
"Traxcott-S 1.5 Injection"
"Traxcott S 250mg/125mg Injection"
"Tagmox 1000mg/200mg Injection"
"Tazohex 4000mg/500mg Injection"
"Trinox S 1000mg/500mg Injection"
"Trinox S 500mg/250mg Injection"
"Triczon S 1000mg/500mg Injection"
"Tazocis P 4000mg/500mg Injection"
"Tefzone TZ 250mg/31.25mg Injection"
"Tacxone S 1000mg/500mg Injection"
"Tazobur 2000mg/250mg Injection"
"Troxom S 500mg/250mg Injection"
"Tazon 250mg Injection"
"Trakacin 500mg Injection"
"Tazon 1000mg Injection"
"Tulixone 500mg Injection"
"Twimax 500 mg/62.5 mg Injection"
"Tobaking 20mg Injection"
"Takzide 1000mg Injection"
"Trikair S 1000mg/500mg Injection"
"Tiktol 250mg Injection"
"Tatzi-M 1500mcg Injection"
"Tycet 250mg Injection"
"Tazoquit SB 1000mg/500mg Injection"
"Tazvolk 4gm/0.5gm Injection"
"Traxar 1000mg Injection"
"Triaxom TZB 250mg/31.25mg Injection"
"Trihexa 1000mg Injection"
"Tocef T 500mg/62.5mg Injection"
"Therabol 50mg Injection"
"Tamriv 50mg Injection"
"Trupenem 250mg Injection"
"Texcolin Injection"
"Tobrap 80mg Injection"
"Tozid 125mg Injection"
"Trapain 50mg Injection"
"Tazofem 4000mg/500mg Injection"
"Traizu S 1000mg/500mg Injection"
"Traxochem 250mg Injection"
"Tresunate AB 150mg Injection"
"Tricoflo S 1000mg/500mg Injection"
"Taricef-SB 1500 Injection"
"Taricef 250mg Injection"
"Tegozid XP 250mg/31.25mg Injection"
"Triczon S 500mg/250mg Injection"
"Tazogold SB 1000mg/500mg Injection"
"Texcef 250mg Injection"
"Tazohap 4000mg/500mg Injection"
"Tazomk 4.5 Injection"
"Treecef 1000mg Injection"
"Toubset Injection"
"Traxon TZ Kid 562.5mg Injection"
"Traxrin-S 1000mg/500mg Injection"
"Tramaden 100mg Injection"
"Tecobur 400mg Injection"
"Texabur 500mg Injection"
"Tecobur 200mg Injection"
"Thiact 100mg Injection"
"Triader S 250mg/125mg Injection"
"Tazpep 4000 mg/500 mg Injection"
"Tyradec 50mg Injection"
"Tyradec 25mg Injection"
"TRIBACTAM 2000MG/250MG INJECTION"
"Takeo 400mg Injection"
"Tecef-S 250mg/125mg Injection"
"Truther 150mg Injection"
"Tgcef 125mg injection"
"Trianom-S 1gm/0.5gm Injection"
"Traxocef 250mg Injection"
"Tumodox 10mg Injection"
"Trialex 250mg Injection"
"Tociv 5IU Injection"
"Talxone-SB 250mg/125mg Injection"
"Trizedime 1000 Injection"
"Treatcef S 1000mg/500mg Injection"
"Taxcure 1000mg Injection"
"Tazogo 4000mg/500mg Injection"
"Tyraclav 1000mg/125mg Injection"
"Tiktol 1000mg Injection"
"Traxar T 250mg/31.25mg Injection"
"Tazovib 4000mg/500mg Injection"
"Tectaz 4000mg/500mg Injection"
"Tassitron 500mg Injection"
"Theramapy CL Injection"
"Talxone 250mg Injection"
"Traczo S 1000mg/500mg Injection"
"Thermapy 500mg Injection"
"Trionix SB 500mg/250mg Injection"
"Trihit S 500mg/500mg Injection"
"Tramopin 100mg Injection"
"Tradnerv 1500mcg Injection"
"Treecef SL 500mg/250mg Injection"
"Trinem 1000mg Injection"
"Toublin Injection"
"Tizapiper 4000mg/500mg Injection"
"Tivazone SB 1000mg/500mg Injection"
"Traizu TZ 1000mg/125mg Injection"
"Trihit T 1000mg/125mg Injection"
"Trihit S 250mg/125mg Injection"
"Tricoflo 250mg Injection"
"Ticozid 1000mg Injection"
"Trovocin 500mg Injection"
"Ticef 500mg Injection"
"Touchzip M 1000mg Injection"
"Touchcef SB 500mg/250mg Injection"
"Texar S 250mg/125mg Injection"
"Tact 40mg Injection"
"Uprise-D3 6L Injection 1ml"
"Uniprogestin 500mg Injection"
"U Tryp 100000IU Injection"
"Urokinase 500000IU Injection"
"Urografin 60% Injection"
"Unicalcin 100IU Injection"
"Ufh 25000IU Injection"
"U Frag 5000IU Injection"
"Ujvira 100mg Injection"
"Unizox 1gm Injection"
"Uniprogestin 250 Injection"
"Upxiga 100000IU Injection"
"U Bet Injection"
"Ultram 100mg Injection"
"Ultravist 300mg I/ml Injection"
"Ulinafic Injection"
"Urix 10mg/ml Injection"
"Ulifast 100000IU Injection"
"Uket 30mg Injection"
"U Frag 500000IU Injection"
"Ultravist 370mg I/ml Injection"
"Utergin 0.2mg Injection"
"Uniblastin 10mg Injection"
"UNITOCIN INJECTION"
"Unipam 1gm Injection"
"Urokinase 50000IU Injection"
"Utgard 50mg Injection"
"Uromitexan 200mg Injection"
"Unifol Injection"
"Uterone 100 Injection"
"Unitrexate 50mg Injection"
"Ullinase 100000IU Injection"
"Unizid TZ 1000mg/125mg Injection"
"Unitrax S 1000 mg/500 mg Injection"
"Unitrax TZ 1000 mg/125 mg Injection"
"Unicobal Injection"
"Ulpan 40mg Injection"
"Uniplatin 50 Injection"
"Unicort 100mg Injection"
"UNIVIR 250 MG INJECTION"
"Unipol B 500000IU Injection"
"Unicristin 1mg Injection"
"Unicarb 450 Injection"
"Urokinase 250000IU Injection"
"Unicalcin 50IU Injection"
"Ultracef 250mg Injection"
"Unitrax 1000mg Injection"
"Ulinatech Injection"
"Uprise-D3 7.5mg Injection"
"Unigrilin 75 Injection"
"Ultragin 500mg Injection"
"Unipime 250mg Injection"
"Ultramol 50mg Injection"
"Urgendol 50mg Injection"
"Unimika 500mg Injection"
"Unimin 2500 Injection"
"UltraWyte Injection"
"Uniplatin 10 Injection"
"Ultracef 1000mg Injection"
"Unicholin 500mg/2ml Injection"
"Unotaz 4.5 g Injection"
"Unitrexate 15mg Injection"
"Ucrose 20mg Injection"
"Unilistin 1Million IU Injection"
"UNIPHOS 500MG INJECTION"
"Univia R 40IU/ml Injection"
"Ultrorelix 0.25mg Injection"
"Ultimox CV 1000mg/200mg Injection"
"Ultop 40mg Injection"
"UNIFERON 20 MG INJECTION"
"Ubimine IQ Injection"
"Unizox 250mg Injection"
"Ulinicel 100000IU Injection"
"Uziparin 60mg Injection"
"Unifol 15 mcg/500 mcg Injection"
"Unitaz 4000mg/500mg Injection"
"Ultigest 100mg/ml Injection"
"Ultipime 500mg Injection"
"Uziparin 40 Injection"
"Uronase 500000IU Injection"
"Urokinase 20000IU Injection"
"Uniprogestin 50mg Injection"
"Ultipan 40 Injection"
"Unifolin 15mg Injection"
"Unidol 50mg Injection"
"Upen 1gm Injection"
"Unitrax 2000mg Injection"
